timestamp,x_03,y_03,z_03
1743274829456,-2.1535845,-10.1574005,5.2899885
1743274829489,-2.5570073,-10.204087,4.2544966
1743274829523,-2.576161,-10.0113545,3.5637692
1743274829556,-1.9704280500000002,-9.628282,3.454833
1743274829589,-0.48602295,-9.497798,3.5338416
1743274829623,1.6915033999999998,-9.091981,4.5358151499999995
1743274829656,5.067328,-8.48265625,6.3625907999999995
1743274829689,6.6271505,-8.875306,7.0461354
1743274829723,2.7600518718180376,-4.835120682997314,3.6974151277803653
1743274829756,6.4080809,-7.511808,5.91128385
1743274829789,6.007052,-8.046912,5.8442464
1743274829823,2.7600518718180376,-4.835120682997314,3.6974151277803653
1743274829856,4.747702,-7.9343843,3.964798
1743274829889,4.027047,-6.337452,3.095703
1743274829922,4.0916905,-6.567295,3.6128504
1743274829956,4.5298295,-8.149862,4.4699745
1743274829989,4.509478825,-8.743026375,3.855861825
1743274830022,3.2397539666666666,-9.411208,4.4276769499999995
1743274830056,3.4045548500000002,-7.095216499999999,5.7233393
1743274830089,1.7980455,-6.9767036,4.9583917
1743274830122,1.86747735,-9.5612448,4.76087015
1743274830156,2.3439236,-7.491457,4.8123455
1743274830189,1.0821792000000001,-5.0757078,3.33033455
1743274830222,2.26012645,-8.2001405,2.1092917
1743274830256,2.69467385,-8.3725235,1.7525556
1743274830289,-0.17238252,-6.8881183,1.9009962
1743274830322,2.6384103000000003,-8.4647002,1.6436195
1743274830356,9.06684225,-15.450980999999999,6.4523735
1743274830389,3.7253778,-1.0462662,2.135628
1743274830422,3.347094,0.17956513,5.925649
1743274830456,2.7600518718180376,-4.835120682997314,3.6974151277803653
1743274830489,2.7600518718180376,-4.835120682997314,3.6974151277803653
1743274830522,14.343662,-10.160992,5.78918
1743274830556,12.0571995,-9.907207,6.3829417
1743274830589,6.6199677,-6.187814250000001,6.6163764
1743274830622,2.7600518718180376,-4.835120682997314,3.6974151277803653
1743274830656,3.8738184,-9.904813,3.691859
1743274830689,2.40856685,-7.9200194999999995,4.3837834
1743274830722,2.77847115,-6.104017,1.85311215
1743274830756,5.970606977777778,-10.047134366666667,1.0319009422222223
